ID,Language_ID,Concept,Form,Comment,Segments,Source
north_boma_mbali_iboma__one,north_boma_mbali_iboma,one,mórì,,,
north_boma_mbali_iboma__path,north_boma_mbali_iboma,path,m̀bì,,,
north_boma_mbali_iboma__person,north_boma_mbali_iboma,person,mùòrɔ̀,,,
north_boma_mbali_iboma__rain,north_boma_mbali_iboma,rain,ngàwàɛ̀,,,
north_boma_mbali_iboma__red,north_boma_mbali_iboma,red,bìlèlé,,,
north_boma_mbali_iboma__root,north_boma_mbali_iboma,root,mbúnù,,,
north_boma_mbali_iboma__round,north_boma_mbali_iboma,round,lìɔ́rɔ̀kyɔ́,,,
north_boma_mbali_iboma__sand,north_boma_mbali_iboma,sand,nsàkánù,,,
north_boma_mbali_iboma__seed,north_boma_mbali_iboma,seed,mbúrò,,,
north_boma_mbali_iboma__skin,north_boma_mbali_iboma,skin,ǹkùbò,,,
north_boma_mbali_iboma__small,north_boma_mbali_iboma,small,kêkítî,,,
north_boma_mbali_iboma__smoke,north_boma_mbali_iboma,smoke,mùzìyà,,,
north_boma_mbali_iboma__star,north_boma_mbali_iboma,star,mwɔ́rɔ̀,,,
north_boma_mbali_iboma__stone,north_boma_mbali_iboma,stone,ìkèlí,,,
north_boma_mbali_iboma__sun,north_boma_mbali_iboma,sun,vuana,,,
north_boma_mbali_iboma__swim,north_boma_mbali_iboma,swim,kɔ̀nyànà,,,
north_boma_mbali_iboma__tail,north_boma_mbali_iboma,tail,mùkálà,,,
north_boma_mbali_iboma__to_burn,north_boma_mbali_iboma,to_burn,kòtfùma,,,
north_boma_mbali_iboma__to_come,north_boma_mbali_iboma,to_come,kòzà,,,
north_boma_mbali_iboma__to_die,north_boma_mbali_iboma,to_die,kòfá,,,
north_boma_mbali_iboma__to_drink,north_boma_mbali_iboma,to_drink,kòɲwá,,,
north_boma_mbali_iboma__to_eat,north_boma_mbali_iboma,to_eat,kɔ̀lɛ́,,,
north_boma_mbali_iboma__to_fly,north_boma_mbali_iboma,to_fly,kòtfàghà,,,
north_boma_mbali_iboma__to_give,north_boma_mbali_iboma,to_give,kòpá,,,
north_boma_mbali_iboma__to_hear,north_boma_mbali_iboma,to_hear,kògjwá:ghà,,,
north_boma_mbali_iboma__to_kill,north_boma_mbali_iboma,to_kill,kòbòmà,,,
north_boma_mbali_iboma__to_know,north_boma_mbali_iboma,to_know,kòzíàbà,,,
north_boma_mbali_iboma__to_lie_down,north_boma_mbali_iboma,to_lie_down,kòkàlà sàbà,,,
north_boma_mbali_iboma__to_say,north_boma_mbali_iboma,to_say,kòàlà,,,
north_boma_mbali_iboma__to_see,north_boma_mbali_iboma,to_see,kòmɔ̂,,,
north_boma_mbali_iboma__to_sit,north_boma_mbali_iboma,to_sit,kòkàlà,,,
north_boma_mbali_iboma__to_sit_s2,north_boma_mbali_iboma,to_sit,nsí,,,
north_boma_mbali_iboma__to_stand,north_boma_mbali_iboma,to_stand,kòkàlà,,,
north_boma_mbali_iboma__to_stand_s2,north_boma_mbali_iboma,to_stand,mìnkìrì,,,
north_boma_mbali_iboma__tongue,north_boma_mbali_iboma,tongue,èlúmì,,,
north_boma_mbali_iboma__tooth,north_boma_mbali_iboma,tooth,zí:nù,,,
north_boma_mbali_iboma__tree,north_boma_mbali_iboma,tree,mùté,,,
north_boma_mbali_iboma__two,north_boma_mbali_iboma,two,bolɛ̌:,,,
north_boma_mbali_iboma__warm_weather,north_boma_mbali_iboma,warm_weather,kèjùkúnì,,,
north_boma_mbali_iboma__water,north_boma_mbali_iboma,water,mpàlà,,,
north_boma_mbali_iboma__what,north_boma_mbali_iboma,what,ḿbě,,,
north_boma_mbali_iboma__white,north_boma_mbali_iboma,white,bɛ̌:,,,
north_boma_mbali_iboma__who,north_boma_mbali_iboma,who,nǎ,,,
north_boma_mbali_iboma__woman,north_boma_mbali_iboma,woman,mùkâ:rù,,,
north_boma_mushie__all,north_boma_mushie,all,bɛ̂ncɔ̂,,,
north_boma_mushie__arm,north_boma_mushie,arm,kↄ́ːʁɔ/myↄ́ːʁɔ,,,
north_boma_mushie__ashes,north_boma_mushie,ashes,vwɔːrɔ́,,,
north_boma_mushie__big,north_boma_mushie,big,-nîːnɛ́ɳɛ,,,
north_boma_mushie__bird,north_boma_mushie,bird,ǹgé,,,
north_boma_mushie__black,north_boma_mushie,black,tǔː`,,,
north_boma_mushie__black_s2,north_boma_mushie,black,mpiːɳí,,,
north_boma_mushie__blood,north_boma_mushie,blood,makiǽː,,,
north_boma_mushie__bone,north_boma_mushie,bone,kɛkɔ́rɔ/bɛ-kɛkɔ́rɔ,,,
north_boma_mushie__breast,north_boma_mushie,breast,ntúe,,,
north_boma_mushie__cloud,north_boma_mushie,cloud,-kfuʁurú,,,
north_boma_mushie__dog,north_boma_mushie,dog,mvá,,,
north_boma_mushie___to_be_dry,north_boma_mushie,to_be_dry,jɔmá,,,
north_boma_mushie__ear,north_boma_mushie,ear,itúi,,,
north_boma_mushie__fat,north_boma_mushie,fat,bɔzyuru,,,
north_boma_mushie__feather,north_boma_mushie,feather,ɛsǽː,,,
north_boma_mushie__fire,north_boma_mushie,fire,m̀baː,,,
north_boma_mushie__fish,north_boma_mushie,fish,ǹtfú,,,
north_boma_mushie__full,north_boma_mushie,full,musiaːɳa,,,
north_boma_mushie__good,north_boma_mushie,good,-mvúmvɛ́,,,
north_boma_mushie__hair,north_boma_mushie,hair,ɛfú,,,
north_boma_mushie__head,north_boma_mushie,head,mùtfú,,,
north_boma_mushie__heart,north_boma_mushie,heart,mukɔɛ,,,
north_boma_mushie__horn,north_boma_mushie,horn,iséʁé,,,
north_boma_mushie__knee,north_boma_mushie,knee,ibɔ́:,,,
north_boma_mushie__leg,north_boma_mushie,leg,kuo/mio,,,
north_boma_mushie__liver,north_boma_mushie,liver,ɛpyóʁu,,,
north_boma_mushie__long,north_boma_mushie,long,-ndíndɛ̌,,,
north_boma_mushie__man,north_boma_mushie,man,zíuru,,,
north_boma_mushie__meat,north_boma_mushie,meat,munuʁu,,,
north_boma_mushie__moon,north_boma_mushie,moon,ǹgɔːɳɔ,,,
north_boma_mushie__mountain,north_boma_mushie,mountain,ìkùlè,,,
north_boma_mushie__mouth,north_boma_mushie,mouth,muna,,,
north_boma_mushie__nail,north_boma_mushie,nail,ɛzæ̂ː,,,
north_boma_mushie__name,north_boma_mushie,name,zyáːɳa/myáːɳa,,,
north_boma_mushie__new,north_boma_mushie,new,bɛ̂ː,,,
north_boma_mushie__night,north_boma_mushie,night,vûː,,,
north_boma_mushie__nose,north_boma_mushie,nose,ijúe/ma-júe,,,
north_boma_mushie__one,north_boma_mushie,one,-mórì,,,
north_boma_mushie__path,north_boma_mushie,path,m̀biː,,,
north_boma_mushie__person,north_boma_mushie,person,mwɔːrɔ/baːru,,,
north_boma_mushie__rain,north_boma_mushie,rain,mvula,,,
north_boma_mushie__red,north_boma_mushie,red,bilílí,,,
north_boma_mushie__root,north_boma_mushie,root,milali,,,
north_boma_mushie__seed,north_boma_mushie,seed,mumbúrɔ,,,
north_boma_mushie__skin,north_boma_mushie,skin,ɛperu,,,
north_boma_mushie__small,north_boma_mushie,small,bɔkírîː,,,
north_boma_mushie__small_s2,north_boma_mushie,small,bokfé,,,
north_boma_mushie__smoke,north_boma_mushie,smoke,-zia,,,
north_boma_mushie__star,north_boma_mushie,star,mwɔ́ːrɔ,,,
north_boma_mushie__stone,north_boma_mushie,stone,ikelí,,,
north_boma_mushie__sun,north_boma_mushie,sun,vw-áːɳá,,,
north_boma_mushie__tail,north_boma_mushie,tail,mukᴂ̂ː,,,
north_boma_mushie__to_bite,north_boma_mushie,to_bite,-simá,,,
north_boma_mushie__to_bite_s2,north_boma_mushie,to_bite,taɳa,,,
north_boma_mushie__to_burn,north_boma_mushie,to_burn,tfwáʁa,,,
north_boma_mushie__to_come,north_boma_mushie,to_come,za,,,
north_boma_mushie__to_come_s2,north_boma_mushie,to_come,saʁa,,,
north_boma_mushie__to_die,north_boma_mushie,to_die,kfá,,,
north_boma_mushie__to_drink,north_boma_mushie,to_drink,nwá,,,
north_boma_mushie__to_eat,north_boma_mushie,to_eat,lɛ́,,,
north_boma_mushie__to_give,north_boma_mushie,to_give,pá,,,
north_boma_mushie__to_hear,north_boma_mushie,to_hear,kɔjwáʁa,,,
north_boma_mushie__to_kill,north_boma_mushie,to_kill,-bɔma,,,
north_boma_mushie__to_know,north_boma_mushie,to_know,zíaba,,,
north_boma_mushie__to_lie_down,north_boma_mushie,to_lie_down,bím-iɲ-a,,,
north_boma_mushie__to_say,north_boma_mushie,to_say,-bæː,,,
north_boma_mushie__to_see,north_boma_mushie,to_see,-mɔ̂ː (móːɳí),,,
north_boma_mushie__to_walk,north_boma_mushie,to_walk,+laʁa,,,
north_boma_mushie__tongue,north_boma_mushie,tongue,ɛ-lími,,,
north_boma_mushie__tooth,north_boma_mushie,tooth,zyúːɳu/myúːɳu,,,
north_boma_mushie__tree,north_boma_mushie,tree,muté/mité,,,
north_boma_mushie__two,north_boma_mushie,two,ɔɛ̌ː/ɛɛ̌ː,,,
north_boma_mushie__water,north_boma_mushie,water,m̀pæː,,,
north_boma_mushie__what,north_boma_mushie,what,mbe,,,
north_boma_mushie__white,north_boma_mushie,white,bɛ̂ː,,,
north_boma_mushie__who,north_boma_mushie,who,na,,,
north_boma_mushie__woman,north_boma_mushie,woman,mùkâ:rù/bakâ:rù,,,
boma_yumu_pentane_mondai__all,boma_yumu_pentane_mondai,all,–nksↄ̂,,,
boma_yumu_pentane_mondai__arm,boma_yumu_pentane_mondai,arm,lwak,,,
boma_yumu_pentane_mondai__arm_s2,boma_yumu_pentane_mondai,arm,kɛkáy,,,
boma_yumu_pentane_mondai__ashes,boma_yumu_pentane_mondai,ashes,mufǝr,,,
boma_yumu_pentane_mondai__ashes_s2,boma_yumu_pentane_mondai,ashes,vuↄ́rↄ,,,
boma_yumu_pentane_mondai__ashes_s3,boma_yumu_pentane_mondai,ashes,uto amba,,,
boma_yumu_pentane_mondai__bark,boma_yumu_pentane_mondai,bark,obu/ɛ́bu,,,
boma_yumu_pentane_mondai__bark_s2,boma_yumu_pentane_mondai,bark,kɛpɛ́,,,
boma_yumu_pentane_mondai__bark_s3,boma_yumu_pentane_mondai,bark,kɛba/bɛba,,,
boma_yumu_pentane_mondai__belly,boma_yumu_pentane_mondai,belly,ífuy,,,
boma_yumu_pentane_mondai__belly_s2,boma_yumu_pentane_mondai,belly,ikwuni,,,
boma_yumu_pentane_mondai__belly_s3,boma_yumu_pentane_mondai,belly,ídum,,,
boma_yumu_pentane_mondai__big,boma_yumu_pentane_mondai,big,bonɛ,,,
boma_yumu_pentane_mondai__big_s2,boma_yumu_pentane_mondai,big,okula,,,
boma_yumu_pentane_mondai__bird,boma_yumu_pentane_mondai,bird,ɲuní,,,
boma_yumu_pentane_mondai__black,boma_yumu_pentane_mondai,black,pi,,,
boma_yumu_pentane_mondai__black_s2,boma_yumu_pentane_mondai,black,twúhu,,,
boma_yumu_pentane_mondai__black_s3,boma_yumu_pentane_mondai,black,lémpir,,,
boma_yumu_pentane_mondai__blood,boma_yumu_pentane_mondai,blood,akila,,,
boma_yumu_pentane_mondai__bone,boma_yumu_pentane_mondai,bone,pfya,,,
boma_yumu_pentane_mondai__breast,boma_yumu_pentane_mondai,breast,byɛlɛ/abyɛlɛ,,,
boma_yumu_pentane_mondai__breast_s2,boma_yumu_pentane_mondai,breast,íbɛɔ,,,
boma_yumu_pentane_mondai__cloud,boma_yumu_pentane_mondai,cloud,ɛdzi,,,
boma_yumu_pentane_mondai__cloud_s2,boma_yumu_pentane_mondai,cloud,isyɛnɔ,,,
boma_yumu_pentane_mondai__cloud_s3,boma_yumu_pentane_mondai,cloud,pira,,,
boma_yumu_pentane_mondai__cold,boma_yumu_pentane_mondai,cold,mpyɔ (mfyɛ),,,
boma_yumu_pentane_mondai__dog,boma_yumu_pentane_mondai,dog,mva,,,
boma_yumu_pentane_mondai___to_be_dry,boma_yumu_pentane_mondai,to_be_dry,ɛkɛyi,,,
boma_yumu_pentane_mondai___to_be_dry_s2,boma_yumu_pentane_mondai,to_be_dry,komíí,,,
boma_yumu_pentane_mondai__ear,boma_yumu_pentane_mondai,ear,ntwi/atwi,,,
boma_yumu_pentane_mondai__egg,boma_yumu_pentane_mondai,egg,ikye,,,
boma_yumu_pentane_mondai__egg_s2,boma_yumu_pentane_mondai,egg,bi,,,
boma_yumu_pentane_mondai__eye,boma_yumu_pentane_mondai,eye,(li)nzi/mwi,,,
boma_yumu_pentane_mondai__fat,boma_yumu_pentane_mondai,fat,múla,,,
boma_yumu_pentane_mondai__feather,boma_yumu_pentane_mondai,feather,lesál,,,
boma_yumu_pentane_mondai__feather_s2,boma_yumu_pentane_mondai,feather,okaala/ekaala,,,
boma_yumu_pentane_mondai__fire,boma_yumu_pentane_mondai,fire,cia,,,
boma_yumu_pentane_mondai__fire_s2,boma_yumu_pentane_mondai,fire,mazö́r,,,
boma_yumu_pentane_mondai__fire_s3,boma_yumu_pentane_mondai,fire,m̀ba,,,
boma_yumu_pentane_mondai__fish,boma_yumu_pentane_mondai,fish,nsu,,,
boma_yumu_pentane_mondai__full,boma_yumu_pentane_mondai,full,eluli,,,
boma_yumu_pentane_mondai__full_s2,boma_yumu_pentane_mondai,full,koɲɲwara,,,
boma_yumu_pentane_mondai__good,boma_yumu_pentane_mondai,good,mvyɛ,,,
boma_yumu_pentane_mondai__ground,boma_yumu_pentane_mondai,ground,ntↄrↄ,,,
boma_yumu_pentane_mondai__ground_s2,boma_yumu_pentane_mondai,ground,onsi,,,
boma_yumu_pentane_mondai__hair,boma_yumu_pentane_mondai,hair,lɛmfu,,,
boma_yumu_pentane_mondai__hair_s2,boma_yumu_pentane_mondai,hair,lésuk/ńsɔk,,,
boma_yumu_pentane_mondai__head,boma_yumu_pentane_mondai,head,ↄ̰tswɛ/etswɛ,,,
boma_yumu_pentane_mondai__head_s2,boma_yumu_pentane_mondai,head,mutu,,,
boma_yumu_pentane_mondai__heart,boma_yumu_pentane_mondai,heart,mukↄ́lↄ,,,
boma_yumu_pentane_mondai__horn,boma_yumu_pentane_mondai,horn,kɛbwo,,,
boma_yumu_pentane_mondai__knee,boma_yumu_pentane_mondai,knee,bwo,,,
boma_yumu_pentane_mondai__leaf,boma_yumu_pentane_mondai,leaf,nkay,,,
boma_yumu_pentane_mondai__leaf_s2,boma_yumu_pentane_mondai,leaf,nkia,,,
boma_yumu_pentane_mondai__leg,boma_yumu_pentane_mondai,leg,lwɔl/miɛ́l,,,
boma_yumu_pentane_mondai__liver,boma_yumu_pentane_mondai,liver,lɛnsↄ,,,
boma_yumu_pentane_mondai__long,boma_yumu_pentane_mondai,long,bɔtal,,,
boma_yumu_pentane_mondai__louse,boma_yumu_pentane_mondai,louse,nsina,,,
boma_yumu_pentane_mondai__man,boma_yumu_pentane_mondai,man,bↄlↄ/abↄlↄ,,,
boma_yumu_pentane_mondai__man_s2,boma_yumu_pentane_mondai,man,múdyir,,,
boma_yumu_pentane_mondai__many,boma_yumu_pentane_mondai,many,vuk,,,
boma_yumu_pentane_mondai__many_s2,boma_yumu_pentane_mondai,many,pɛnza,,,
boma_yumu_pentane_mondai__many_s3,boma_yumu_pentane_mondai,many,obiák,,,
boma_yumu_pentane_mondai__meat,boma_yumu_pentane_mondai,meat,munuk,,,
boma_yumu_pentane_mondai__moon,boma_yumu_pentane_mondai,moon,ngɔn,,,
boma_yumu_pentane_mondai__moon_s2,boma_yumu_pentane_mondai,moon,lebɛl (lebal),,,
boma_yumu_pentane_mondai__mountain,boma_yumu_pentane_mondai,mountain,letal,,,
boma_yumu_pentane_mondai__mouth,boma_yumu_pentane_mondai,mouth,muna,,,
boma_yumu_pentane_mondai__nail,boma_yumu_pentane_mondai,nail,lɛyala,,,
boma_yumu_pentane_mondai__name,boma_yumu_pentane_mondai,name,djina,,,
boma_yumu_pentane_mondai__neck,boma_yumu_pentane_mondai,neck,kyɛ,,,
boma_yumu_pentane_mondai__neck_s2,boma_yumu_pentane_mondai,neck,kɛbɔ́y,,,
boma_yumu_pentane_mondai__new,boma_yumu_pentane_mondai,new,mpa,,,
boma_yumu_pentane_mondai__night,boma_yumu_pentane_mondai,night,bɔtsuk,,,
boma_yumu_pentane_mondai__nose,boma_yumu_pentane_mondai,nose,mbwom,,,
boma_yumu_pentane_mondai__one,boma_yumu_pentane_mondai,one,mɔy,,,
boma_yumu_pentane_mondai__path,boma_yumu_pentane_mondai,path,mbúk,,,
boma_yumu_pentane_mondai__person,boma_yumu_pentane_mondai,person,mwur,,,
boma_yumu_pentane_mondai__rain,boma_yumu_pentane_mondai,rain,mvúla,,,
boma_yumu_pentane_mondai__red,boma_yumu_pentane_mondai,red,nwi,,,
boma_yumu_pentane_mondai__red_s2,boma_yumu_pentane_mondai,red,makla-makla,,,
boma_yumu_pentane_mondai__root,boma_yumu_pentane_mondai,root,milay,,,
boma_yumu_pentane_mondai__root_s2,boma_yumu_pentane_mondai,root,munswɔr,,,
boma_yumu_pentane_mondai__round,boma_yumu_pentane_mondai,round,ɛmburambu,,,
boma_yumu_pentane_mondai__sand,boma_yumu_pentane_mondai,sand,zɛl,,,
boma_yumu_pentane_mondai__sand_s2,boma_yumu_pentane_mondai,sand,mufêr,,,
boma_yumu_pentane_mondai__seed,boma_yumu_pentane_mondai,seed,itʃiɛ́l (ikiɛ́l),,,
boma_yumu_pentane_mondai__skin,boma_yumu_pentane_mondai,skin,kɛ́ban,,,
boma_yumu_pentane_mondai__sleep_n,boma_yumu_pentane_mondai,sleep_n,nzwɔr,,,
boma_yumu_pentane_mondai__small,boma_yumu_pentane_mondai,small,fiɛ,,,
boma_yumu_pentane_mondai__smoke,boma_yumu_pentane_mondai,smoke,múdjia,,,
boma_yumu_pentane_mondai__smoke_s2,boma_yumu_pentane_mondai,smoke,ketshur,,,
boma_yumu_pentane_mondai__star,boma_yumu_pentane_mondai,star,isiɛm,,,
boma_yumu_pentane_mondai__stone,boma_yumu_pentane_mondai,stone,itár,,,
boma_yumu_pentane_mondai__sun,boma_yumu_pentane_mondai,sun,vuna,,,
boma_yumu_pentane_mondai__sun_s2,boma_yumu_pentane_mondai,sun,mbil,,,
boma_yumu_pentane_mondai__swim,boma_yumu_pentane_mondai,swim,ozɔkɔb,,,
boma_yumu_pentane_mondai__tail,boma_yumu_pentane_mondai,tail,mukila,,,
boma_yumu_pentane_mondai__to_bite,boma_yumu_pentane_mondai,to_bite,ota min,,,
boma_yumu_pentane_mondai__to_burn,boma_yumu_pentane_mondai,to_burn,ozámba,,,
boma_yumu_pentane_mondai__to_burn_s2,boma_yumu_pentane_mondai,to_burn,otokɔb,,,
boma_yumu_pentane_mondai__to_come,boma_yumu_pentane_mondai,to_come,oza,,,
boma_yumu_pentane_mondai__to_die,boma_yumu_pentane_mondai,to_die,ogpa,,,
boma_yumu_pentane_mondai__to_drink,boma_yumu_pentane_mondai,to_drink,onwa,,,
boma_yumu_pentane_mondai__to_eat,boma_yumu_pentane_mondai,to_eat,odʒa,,,
boma_yumu_pentane_mondai__to_fly,boma_yumu_pentane_mondai,to_fly,opiɛkɛb,,,
boma_yumu_pentane_mondai__to_give,boma_yumu_pentane_mondai,to_give,opa,,,
boma_yumu_pentane_mondai__to_hear,boma_yumu_pentane_mondai,to_hear,ózúka,,,
boma_yumu_pentane_mondai__to_kill,boma_yumu_pentane_mondai,to_kill,ódjwak,,,
boma_yumu_pentane_mondai__to_know,boma_yumu_pentane_mondai,to_know,oziba,,,
boma_yumu_pentane_mondai__to_know_s2,boma_yumu_pentane_mondai,to_know,odjima,,,
boma_yumu_pentane_mondai__to_lie_down,boma_yumu_pentane_mondai,to_lie_down,olál,,,
boma_yumu_pentane_mondai__to_say,boma_yumu_pentane_mondai,to_say,otʃiɛ́n,,,
boma_yumu_pentane_mondai__to_see,boma_yumu_pentane_mondai,to_see,omɔn,,,
boma_yumu_pentane_mondai__to_sit,boma_yumu_pentane_mondai,to_sit,obɔm,,,
boma_yumu_pentane_mondai__to_stand,boma_yumu_pentane_mondai,to_stand,oka ngásik,,,
boma_yumu_pentane_mondai__to_walk,boma_yumu_pentane_mondai,to_walk,óluka,,,
boma_yumu_pentane_mondai__tongue,boma_yumu_pentane_mondai,tongue,lelúm,,,
boma_yumu_pentane_mondai__tooth,boma_yumu_pentane_mondai,tooth,djin/min,,,
boma_yumu_pentane_mondai__tree,boma_yumu_pentane_mondai,tree,muti/miti,,,
boma_yumu_pentane_mondai__two,boma_yumu_pentane_mondai,two,pɛ,,,
boma_yumu_pentane_mondai__warm_weather,boma_yumu_pentane_mondai,warm_weather,mba,,,
boma_yumu_pentane_mondai__warm_weather_s2,boma_yumu_pentane_mondai,warm_weather,mbíl,,,
boma_yumu_pentane_mondai__water,boma_yumu_pentane_mondai,water,may,,,
boma_yumu_pentane_mondai__what,boma_yumu_pentane_mondai,what,nkiɛ,,,
boma_yumu_pentane_mondai__white,boma_yumu_pentane_mondai,white,mpɛm,,,
boma_yumu_pentane_mondai__who,boma_yumu_pentane_mondai,who,na(ndɛ),,,
boma_yumu_pentane_mondai__woman,boma_yumu_pentane_mondai,woman,mukár,,,
boma_yumu_saio__all,boma_yumu_saio,all,-bla:,,,
boma_yumu_saio__arm,boma_yumu_saio,arm,miɛk,,,
boma_yumu_saio__ashes,boma_yumu_saio,ashes,mufər,,,
boma_yumu_saio__bark,boma_yumu_saio,bark,kɛpɛ́,,,
boma_yumu_saio__belly,boma_yumu_saio,belly,ídum,,,
boma_yumu_saio__big,boma_yumu_saio,big,-nyɛ́r,,,
boma_yumu_saio__big_s2,boma_yumu_saio,big,tal,,,
boma_yumu_saio__bird,boma_yumu_saio,bird,mfil,,,
boma_yumu_saio__black,boma_yumu_saio,black,-bli,,,
boma_yumu_saio__blood,boma_yumu_saio,blood,makla,,,
boma_yumu_saio__bone,boma_yumu_saio,bone,kɛkɔkɔr,,,
boma_yumu_saio__breast,boma_yumu_saio,breast,ibiɛ́l,,,
boma_yumu_saio__breast_s2,boma_yumu_saio,breast,idum,,,
boma_yumu_saio__cloud,boma_yumu_saio,cloud,blí,,,
boma_yumu_saio__cold,boma_yumu_saio,cold,lepíɛ,,,
boma_yumu_saio__dog,boma_yumu_saio,dog,mvá,,,
boma_yumu_saio___to_be_dry,boma_yumu_saio,to_be_dry,masə́ma,,,
boma_yumu_saio__ear,boma_yumu_saio,ear,íti,,,
boma_yumu_saio__eye,boma_yumu_saio,eye,di/mi,,,
boma_yumu_saio__fat,boma_yumu_saio,fat,mar,,,
boma_yumu_saio__feather,boma_yumu_saio,feather,lesál,,,
boma_yumu_saio__fire,boma_yumu_saio,fire,mbá,,,
boma_yumu_saio__fish,boma_yumu_saio,fish,nsu,,,
boma_yumu_saio__fish_s2,boma_yumu_saio,fish,núka,,,
boma_yumu_saio__full,boma_yumu_saio,full,-láy,,,
boma_yumu_saio__good,boma_yumu_saio,good,-lɔ:,,,
boma_yumu_saio__ground,boma_yumu_saio,ground,ngwa,,,
boma_yumu_saio__hair,boma_yumu_saio,hair,lesuk,,,
boma_yumu_saio__head,boma_yumu_saio,head,mutshwɛ́,,,
boma_yumu_saio__heart,boma_yumu_saio,heart,múkɔ́l,,,
boma_yumu_saio__horn,boma_yumu_saio,horn,kɛ́bwo,,,
boma_yumu_saio__knee,boma_yumu_saio,knee,ivwɔ́,,,
boma_yumu_saio__leaf,boma_yumu_saio,leaf,ntshía,,,
boma_yumu_saio__leg,boma_yumu_saio,leg,lwɔl/miɛ́l,,,
boma_yumu_saio__liver,boma_yumu_saio,liver,masafúl,,,
boma_yumu_saio__long,boma_yumu_saio,long,-tál,,,
boma_yumu_saio__louse,boma_yumu_saio,louse,nsína,,,
boma_yumu_saio__man,boma_yumu_saio,man,múdyir,,,
boma_yumu_saio__many,boma_yumu_saio,many,-biak,,,
boma_yumu_saio__meat,boma_yumu_saio,meat,munuk,,,
boma_yumu_saio__meat_s2,boma_yumu_saio,meat,ntshír,,,
boma_yumu_saio__moon,boma_yumu_saio,moon,ngɔn,,,
boma_yumu_saio__moon_s2,boma_yumu_saio,moon,lebal,,,
boma_yumu_saio__mouth,boma_yumu_saio,mouth,muna,,,
boma_yumu_saio__nail,boma_yumu_saio,nail,lenzal,,,
boma_yumu_saio__name,boma_yumu_saio,name,djina,,,
boma_yumu_saio__neck,boma_yumu_saio,neck,kɛbɔ́y,,,
boma_yumu_saio__new,boma_yumu_saio,new,mpa,,,
boma_yumu_saio__night,boma_yumu_saio,night,bətshuk,,,
boma_yumu_saio__nose,boma_yumu_saio,nose,mvwɔ́m,,,
boma_yumu_saio__one,boma_yumu_saio,one,-mɔ́y,,,
boma_yumu_saio__path,boma_yumu_saio,path,mbúka,,,
boma_yumu_saio__person,boma_yumu_saio,person,mwur,,,
boma_yumu_saio__rain,boma_yumu_saio,rain,mvúla,,,
boma_yumu_saio__red,boma_yumu_saio,red,nwi,,,
boma_yumu_saio__root,boma_yumu_saio,root,munsɔr,,,
boma_yumu_saio__sand,boma_yumu_saio,sand,zɛl,,,
boma_yumu_saio__sand_s2,boma_yumu_saio,sand,mufur,,,
boma_yumu_saio__seed,boma_yumu_saio,seed,ntá ímpwár,,,
boma_yumu_saio__skin,boma_yumu_saio,skin,kɛ́ban,,,
boma_yumu_saio__sleep_n,boma_yumu_saio,sleep_n,tɔl,,,
boma_yumu_saio__small,boma_yumu_saio,small,-fiɛ,,,
boma_yumu_saio__smoke,boma_yumu_saio,smoke,múdjia,,,
boma_yumu_saio__star,boma_yumu_saio,star,ísiɛm,,,
boma_yumu_saio__stone,boma_yumu_saio,stone,itár,,,
boma_yumu_saio__sun,boma_yumu_saio,sun,mbíl,,,
boma_yumu_saio__swim,boma_yumu_saio,swim,ozəkəb,,,
boma_yumu_saio__tail,boma_yumu_saio,tail,mukíla,,,
boma_yumu_saio__to_burn,boma_yumu_saio,to_burn,ozámba,,,
boma_yumu_saio__to_come,boma_yumu_saio,to_come,odzá,,,
boma_yumu_saio__to_die,boma_yumu_saio,to_die,ógpa,,,
boma_yumu_saio__to_drink,boma_yumu_saio,to_drink,ónwa,,,
boma_yumu_saio__to_eat,boma_yumu_saio,to_eat,ódja,,,
boma_yumu_saio__to_fly,boma_yumu_saio,to_fly,ópio,,,
boma_yumu_saio__to_give,boma_yumu_saio,to_give,ópa,,,
boma_yumu_saio__to_hear,boma_yumu_saio,to_hear,ózúka,,,
boma_yumu_saio__to_kill,boma_yumu_saio,to_kill,ódywág,,,
boma_yumu_saio__to_know,boma_yumu_saio,to_know,ozíba,,,
boma_yumu_saio__to_lie_down,boma_yumu_saio,to_lie_down,olal,,,
boma_yumu_saio__to_say,boma_yumu_saio,to_say,otshiɛ́n,,,
boma_yumu_saio__to_see,boma_yumu_saio,to_see,ómɔ́n,,,
boma_yumu_saio__to_sit,boma_yumu_saio,to_sit,obəm,,,
boma_yumu_saio__to_stand,boma_yumu_saio,to_stand,oka ngásik,,,
boma_yumu_saio__to_walk,boma_yumu_saio,to_walk,óluka,,,
boma_yumu_saio__tongue,boma_yumu_saio,tongue,lelím,,,
boma_yumu_saio__tooth,boma_yumu_saio,tooth,djín,,,
boma_yumu_saio__tree,boma_yumu_saio,tree,mutɛ,,,
boma_yumu_saio__two,boma_yumu_saio,two,-pɛ,,,
boma_yumu_saio__warm_weather,boma_yumu_saio,warm_weather,mbíl,,,
boma_yumu_saio__water,boma_yumu_saio,water,may,,,
boma_yumu_saio__what,boma_yumu_saio,what,nkiɛ,,,
boma_yumu_saio__what_s2,boma_yumu_saio,what,kɛ́na,,,
boma_yumu_saio__white,boma_yumu_saio,white,mundɛl,,,
boma_yumu_saio__white_s2,boma_yumu_saio,white,mpɛm,,,
