Language_ID,Concept_ID,Form,Comment,Cognateset
Southern_Sotho,what,eng,,2
Southern_Sotho,white,sweu,,3
Southern_Sotho,who,mang,,1
Southern_Sotho,wind,m-oya,,4
Southern_Sotho,woman,mo-sadi,,2
Bhaca,all,onke (Msimang 1989),,1
Bhaca,arm,ingalo (Msimang 1989),,2
Bhaca,ashes,?,,?
Bhaca,bark,?,,?
Bhaca,belly,isi-su (Msimang 1989),,7
Bhaca,big,khulu (Msimang 1989),,3
Bhaca,bird,iin-tsaka (Msimang 1989),,1
Bhaca,bird,i-nyoni (Hallowes 1942),,6
Bhaca,bite,luma (Hallowes 1942),,2
Bhaca,black,mnyama (Msimang 1989),,6
Bhaca,blood,i-gati (Msimang 1989),,4
Bhaca,bone,i-tshambo (Hallowes 1942),,2
Bhaca,breast,i-bele (Msimang 1989),,2
Bhaca,burn,tjha (Msimang 1989) ~ tʃhisa (Hallowes 1942),,1
Bhaca,burn,butsha (Msimang 1989),,20
Bhaca,cloud,ama-fu (Msimang 1989),,2
Bhaca,cold,phola (be cool) (Jordan 1953),,3
Bhaca,come,ta  (Jordan 1953),,1
Bhaca,dig,?,,?
Bhaca,die,fa (Hallowes 1942),,1
Bhaca,dog,in-ja (Msimang 1989),,1
Bhaca,drink,nyatsha (Msimang 1989),,3
Bhaca,dry,oma (be dry: of soil) (Hallowes 1942),,1
Bhaca,ear,in-dlebe (Msimang 1989),,2
Bhaca,eat,uku-dla (food) (Msimang 1989),,1
Bhaca,egg,ama-qandza (Msimang 1989),,5
Bhaca,elephant,in-dlovu (Msimang 1989),,1
Bhaca,eye,ili-so (Msimang 1989) ~ amehlo (Jordan 1953),,1
Bhaca,fall,?,,?
Bhaca,fat,ama-futsha (Msimang 1989),,1
Bhaca,feather,u-phaphe (Msimang 1989),,18
Bhaca,feather,u-siba (Msimang 1989),,7
Bhaca,finger,?,,?
Bhaca,fire,um-lilo (Msimang 1989),,1
Bhaca,fish,in-hlanti (Hallowes 1942),,2
Bhaca,fly,?,,?
Bhaca,full,ehlutsa (be full) (Hallowes 1942),,1
Bhaca,give,pha (Msimang 1989),,1
Bhaca,go to,ya (Msimang 1989),,1
Bhaca,go to,khamba (Msimang 1989),,5
Bhaca,hair,iti-nwele (Msimang 1989),,3
Bhaca,head,in-hloko (Msimang 1989),,2
Bhaca,hear,va (Hallowes 1942),,1
Bhaca,heart,in-hlitiyo (Msimang 1989),,4
Bhaca,horn,u-phondvo (Msimang 1989),,4
Bhaca,house,in-dlu (Msimang 1989),,7
Bhaca,kill,bulala (Msimang 1989),,2
Bhaca,knee,i-dvolo (Msimang 1989),,5
Bhaca,know,ati (Msimang 1989),,2
Bhaca,laugh,hleka (Msimang 1989),,1
Bhaca,leaf,li-gqabi (Msimang 1989),,17
Bhaca,leg,um-lente (Msimang 1989),,15
Bhaca,liver,isi-bindzi (Hallowes 1942),,2
Bhaca,long,dze,,1
Bhaca,louse,in-tfwala (Msimang 1989),,4
Bhaca,man,indvodza (Msimang 1989),,6
Bhaca,man,u-fo (Hallowes 1942),,11
Bhaca,many,nengi (Msimang 1989),,1
Bhaca,meat,i-nyama (Hallowes 1942),,1
Bhaca,milk,?,,?
Bhaca,moon,inyanga (Hallowes 1942),,3
Bhaca,mountain,in-tsaba (Msimang 1989),,3
Bhaca,mouth,um-lomo (Msimang 1989),,1
Bhaca,name,i:-bito,,2
Bhaca,nail,u-tipho (Msimang 1989),,6
Bhaca,neck,um-qala (Hallowes 1942),,2
Bhaca,new,tsha (Hallowes 1942),,1
Bhaca,night,ubu-suku (Msimang 1989),,1
Bhaca,nose,im-pumulo (Msimang 1989),,3
Bhaca,one,nye (Hallowes 1942),,1
Bhaca,path,in-dlela (Msimang 1989),,1
Bhaca,person,umu-ntfu (Msimang 1989),,1
Bhaca,rain,imvula  (Jordan 1953),,1
Bhaca,rain (v),na (Hallowes 1942) ~ netsa (Hallowes 1942),,2
Bhaca,river,um-lambo (Msimang 1989),,6
Bhaca,river,um-fula (Msimang 1989),,15
Bhaca,root,im-pandze (Msimang 1989),,14
Bhaca,root,um-tsambo (Hallowes 1942),,15
Bhaca,sand,?,,?
Bhaca,see,bona (Msimang 1989),,1
Bhaca,seed,in-dzala (Hallowes 1942),,8
Bhaca,short,futjhane (Msimang 1989),,1
Bhaca,"sick, be",?,,?
Bhaca,sit,hlala (Msimang 1989),,1
Bhaca,skin,?,,?
Bhaca,sleep (v),lala (Msimang 1989),,1
Bhaca,small,ncane (Msimang 1989),,22
Bhaca,small,ncinci (Hallowes 1942),,
Bhaca,smoke,umu-si (Hallowes 1942),,1
Bhaca,snake,inyoka (Msimang 1989),,1
Bhaca,speak,bhobha (Msimang 1989),,12
Bhaca,stand,"ma (stand, cease) (Hallowes 1942)",,1
Bhaca,steal,ukw-eba (Msimang 1989),,1
Bhaca,stone,ili-tje (Msimang 1989),,1
Bhaca,sun,i-langa (Msimang 1989),,6
Bhaca,tail,um-sila (Msimang 1989),,1
Bhaca,thirst,in-xano (Msimang 1989),,8
Bhaca,tongue,ulw-imi ~ ulimi (Hallowes 1942),,1
Bhaca,tooth,ili-tinyo (Msimang 1989),,1
Bhaca,tree,umu-tshi (Msimang 1989),,4
Bhaca,two,bini  (Jordan 1953),,1
Bhaca,walk,khamba (Msimang 1989),,6
Bhaca,water,am-anti (Msimang 1989),,1
Bhaca,what,ni (Msimang 1989),,2
Bhaca,white,mhlophe (Msimang 1989),,5
Bhaca,who,?,,?
Bhaca,wind,um-oya (Msimang 1989),,4
Bhaca,woman,um-fati (Msimang 1989),,2
Phuthi,all,-ole,,1
Phuthi,arm,si-phaga,,3
Phuthi,ashes,?,,?
Phuthi,bark,?,,?
Phuthi,belly,si-su,,7
Phuthi,big,kgulu,,3
Phuthi,bird,i-nonyana,,1
Phuthi,bite,luma,,2
Phuthi,black,ntshu,,26
Phuthi,blood,ema-li,,4
Phuthi,bone,li-tsabho,,2
Phuthi,breast,li-bele,,2
Phuthi,burn,tjha,,1
Phuthi,cloud,li-fu,,2
Phuthi,cold,ema-khata,,24
Phuthi,come,ta,,1
Phuthi,dig,?,,?
Phuthi,die,fa,,1
Phuthi,dog,i-jha,,1
Phuthi,drink,sela,,4
Phuthi,dry,woma,,1
Phuthi,dry,nquma,,7
Phuthi,ear,i-dlebe,,2
Phuthi,eat,dla,,1
Phuthi,egg,li-qayi,,6
Phuthi,elephant,i-dlovu,,1
Phuthi,eye,li-hlo,,1
Phuthi,fall,wa,,1
Phuthi,fat,li-futsha (grease),,1
Phuthi,feather,li-siba,,7
Phuthi,finger,mu-nwana,,1
Phuthi,fire,mu-llo,,1
Phuthi,fish,i-hlati,,2
Phuthi,fly,i-phokgani,,3
Phuthi,fly,i-tshintshi,,1
Phuthi,full,tatsa (fill up),,2
Phuthi,give,pha,,1
Phuthi,go to,ya,,1
Phuthi,hair,i-nywele,,3
Phuthi,head,i-hloko,,2
Phuthi,hear,"va (hear, understand, sense)",,1
Phuthi,heart,i-hlitiyo,,4
Phuthi,horn,li-naga,,1
Phuthi,house,i-dlu,,7
Phuthi,kill,bulala ~ bulaya,,2
Phuthi,knee,li-dvolo,,5
Phuthi,know,yati,,2
Phuthi,laugh,hleka,,1
Phuthi,leaf,li-gala,,16
Phuthi,leaf,li-gqabi,,17
Phuthi,leg,?,,?
Phuthi,liver,si-bidzi,,2
Phuthi,long,dze,,1
Phuthi,louse,i-chwala,,4
Phuthi,man,"u-fo (man, husband)",,11
Phuthi,man,i-dvuna (male),,12
Phuthi,many,nyheti,,1
Phuthi,meat,i-nyama,,1
Phuthi,milk,li-bisi,,1
Phuthi,moon,i-kgwedi,,1
Phuthi,mountain,i-tshaba,,3
Phuthi,mouth,mu-lomo,,1
Phuthi,name,li-bito,,2
Phuthi,nail,li-tipho,,6
Phuthi,neck,mu-lala,,2
Phuthi,new,tʃha,,1
Phuthi,night,bu-suku,,1
Phuthi,nose,i-phumulo,,3
Phuthi,one,nye,,1
Phuthi,path,"i-dlela (road, way)",,1
Phuthi,person,mu-tfu,,1
Phuthi,rain,i-vula,,1
Phuthi,rain (v),na,,2
Phuthi,river,mu-labho,,6
Phuthi,root,mu-thapo,,15
Phuthi,sand,li-hlabatshi,,2
Phuthi,see,bona,,1
Phuthi,seed,i-pewu,,2
Phuthi,short,fuphi,,1
Phuthi,"sick, be",gula,,7
Phuthi,sit,hlaala,,1
Phuthi,skin,"i-phade (sheep, goat skin)",,14
Phuthi,skin,li-gogo (skin of dead animal),,15
Phuthi,sleep (v),robala,,2
Phuthi,small,nci ~ ncinci,,22
Phuthi,smoke,mu-si,,1
Phuthi,snake,i-nyoka,,1
Phuthi,speak,khuluma,,7
Phuthi,stand,phakama (stand up),,9
Phuthi,stand,"jema (stand, stop)",,1
Phuthi,steal,yeba,,1
Phuthi,stone,li-jwe,,1
Phuthi,sun,li-laga,,6
Phuthi,tail,mu-litshi,,1
Phuthi,thirst,nyorwa (become thirsty),,1
Phuthi,tongue,li-limi,,1
Phuthi,tooth,li-tinyo,,1
Phuthi,tree,si-phadze,,8
Phuthi,two,bini,,1
Phuthi,walk,khabha,,6
Phuthi,water,em-ati,,1
Phuthi,what,ini,,2
Phuthi,what,ni,,
Phuthi,white,tshweu,,3
Phuthi,who,bo-bani,,1
Phuthi,wind,m-mooya,,4
Phuthi,woman,u-fati,,2
Nhlangwini,all,onke (Msimang 1989),,1
Nhlangwini,arm,?,,?
Nhlangwini,ashes,?,,?
Nhlangwini,bark,?,,?
Nhlangwini,belly,isi-su (Msimang 1989),,7
Nhlangwini,big,khulu (Msimang 1989),,3
Nhlangwini,bird,iti-nyoni (Msimang 1989),,1
Nhlangwini,bite,luma (Msimang 1989),,2
Nhlangwini,black,mnyama (Msimang 1989),,6
Nhlangwini,blood,igati (Msimang 1989),,4
Nhlangwini,blood,ubu-bende (Zungu 1989),,
Nhlangwini,bone,?,,?
Nhlangwini,breast,i-bele (Msimang 1989),,2
Nhlangwini,burn,tjha (Msimang 1989),,1
Nhlangwini,cloud,ama-fu (Msimang 1989),,2
Nhlangwini,cold,ama-khata (Zungu 1989),,24
Nhlangwini,come,?,,?
Nhlangwini,dig,imba  (Msimang 1989),,2
Nhlangwini,die,ukufa (death) (Msimang 1989),,1
Nhlangwini,dog,in-ja (Msimang 1989),,1
Nhlangwini,drink,sela (Msimang 1989),,2
Nhlangwini,drink,phuza (Msimang 1989),,4
Nhlangwini,dry,?,,?
Nhlangwini,ear,in-dlebe (Msimang 1989),,2
Nhlangwini,eat,uku-dla (food) (Msimang 1989),,1
Nhlangwini,egg,ama-qanda (Msimang 1989),,5
Nhlangwini,elephant,in-dlovu (Msimang 1989),,1
Nhlangwini,eye,ili-hlo (Msimang 1989),,1
Nhlangwini,fall,?,,?
Nhlangwini,fat,ama-futha (Msimang 1989),,1
Nhlangwini,feather,ulu-phaphe (Msimang 1989),,18
Nhlangwini,finger,umu-nwe (Msimang 1989),,1
Nhlangwini,fire,um-lilo (Msimang 1989),,1
Nhlangwini,fish,in-hlanti (Msimang 1989),,2
Nhlangwini,fly,?,,?
Nhlangwini,full,?,,?
Nhlangwini,give,?,,?
Nhlangwini,go to,yiya (Zungu 1989),,1
Nhlangwini,hair,iti-nwele (Msimang 1989),,3
Nhlangwini,head,in-hloko (Msimang 1989),,2
Nhlangwini,hear,?,,?
Nhlangwini,heart,itin-hlitiyo (Msimang 1989),,4
Nhlangwini,horn,u-phondo (Msimang 1989),,4
Nhlangwini,house,in-dlu (Msimang 1989),,7
Nhlangwini,kill,?,,?
Nhlangwini,knee,i-dolo (Msimang 1989),,5
Nhlangwini,know,?,,?
Nhlangwini,laugh,hleka (Msimang 1989),,1
Nhlangwini,leaf,igqabi (Msimang 1989),,17
Nhlangwini,leaf,ama-khasi (Zungu 1989),,18
Nhlangwini,leg,um-lente (Msimang 1989),,15
Nhlangwini,liver,?,,?
Nhlangwini,long,de,,1
Nhlangwini,louse,?,,?
Nhlangwini,man,in-doda (Msimang 1989),,6
Nhlangwini,many,ningi (Msimang 1989),,1
Nhlangwini,meat,i-nyama (Msimang 1989),,1
Nhlangwini,milk,?,,?
Nhlangwini,moon,i-nyanga (Msimang 1989),,3
Nhlangwini,mountain,in-taba (Msimang 1989),,3
Nhlangwini,mouth,um-lomo (Msimang 1989),,1
Nhlangwini,name,i-bito (Zungu 1989),,2
Nhlangwini,nail,itin-tipho (Msimang 1989),,6
Nhlangwini,neck,?,,?
Nhlangwini,new,?,,?
Nhlangwini,night,ubu-suku (Msimang 1989),,1
Nhlangwini,nose,im-pumulo (Msimang 1989),,3
Nhlangwini,one,nye (Zungu 1989),,1
Nhlangwini,path,in-dlela (Msimang 1989),,1
Nhlangwini,person,umu-ntu (Msimang 1989),,1
Nhlangwini,rain,im-vula (Zungu 1989),,1
Nhlangwini,rain (v),netha (Zungu 1989),,2
Nhlangwini,river,um-fula (Msimang 1989),,6
Nhlangwini,root,?,,?
Nhlangwini,sand,um-hlaba (earth) (Msimang 1989),,2
Nhlangwini,see,bona (Msimang 1989),,1
Nhlangwini,seed,im-bewu (Msimang 1989),,2
Nhlangwini,short,futjhane (Msimang 1989),,1
Nhlangwini,"sick, be",?,,?
Nhlangwini,sit,hlala (Msimang 1989),,1
Nhlangwini,skin,?,,?
Nhlangwini,sleep (v),uku-lala (Msimang 1989),,1
Nhlangwini,small,ncane (Msimang 1989),,22
Nhlangwini,smoke,umu-si (Zungu 1989),,1
Nhlangwini,snake,?,,?
Nhlangwini,speak,khuluma (Msimang 1989),,7
Nhlangwini,stand,?,,?
Nhlangwini,steal,ku-ntjontja (Msimang 1989),,6
Nhlangwini,stone,ili-tje (Msimang 1989),,1
Nhlangwini,sun,?,,?
Nhlangwini,tail,um-sila (Msimang 1989),,8
Nhlangwini,thirst,?,,?
Nhlangwini,tongue,in-dimi (Zungu 1989),,1
Nhlangwini,tooth,li-tinyo (Msimang 1989),,1
Nhlangwini,tree,umu-thi (Msimang 1989),,4
Nhlangwini,tree,isi-hlahla (Msimang 1989),,9
Nhlangwini,two,?,,?
Nhlangwini,walk,khamba  (Msimang 1989),,6
Nhlangwini,water,amanti  (Msimang 1989),,1
Nhlangwini,what,?,,?
Nhlangwini,white,mhlophe  (Msimang 1989),,5
Nhlangwini,who,?,,?
Nhlangwini,wind,ulu-phephe (Msimang 1989),,5
Nhlangwini,woman,um-fati (Msimang 1989),,2
North_Lala,all,onke,,1
North_Lala,arm,khono,,4
North_Lala,ashes,notsa,,2
North_Lala,bark,li-xolo,,4
North_Lala,belly,si-su,,7
North_Lala,big,khulu,,3
North_Lala,bird,i-nyoni,,1
North_Lala,bite,luma,,2
North_Lala,black,mnyama,,6
North_Lala,blood,li-gati,,4
North_Lala,bone,li-tsambo,,2
North_Lala,breast,ma-bele,,2
North_Lala,burn,sha,,1
North_Lala,cloud,li-fu,,2
North_Lala,cold,makhata,,24
North_Lala,come,ta,,1
North_Lala,dig,?,,?
North_Lala,die,fa,,1
North_Lala,dog,im-bwa,,1
North_Lala,drink,phuta,,2
North_Lala,dry,oma,,1
North_Lala,ear,in-dlebe,,2
North_Lala,eat,dla,,1
North_Lala,egg,li-qanda,,5
North_Lala,elephant,in-dlovu ~ in-grovu,,1
North_Lala,eye,li-so ~ li-hlo,,1
North_Lala,fall,wa,,1
North_Lala,fat,ma-futsa,,1
North_Lala,feather,lu-phaphe,,18
North_Lala,finger,?,,?
North_Lala,fire,nilo,,1
North_Lala,fish,hladi,,2
North_Lala,fly,mungane,,3
North_Lala,full,gcwala,,2
North_Lala,give,pha,,1
North_Lala,go to,ya,,1
North_Lala,hair,ti-nwele,,3
North_Lala,head,hloko,,2
North_Lala,hear,"va (hear, understand)",,1
North_Lala,heart,hlidiyo,,4
North_Lala,horn,lu-phondzo,,4
North_Lala,house,in-dlu,,7
North_Lala,kill,bulala,,2
North_Lala,knee,li-dzolo,,5
North_Lala,know,ati,,2
North_Lala,laugh,hleka,,1
North_Lala,leaf,li-cembe,,18
North_Lala,leaf,khasi,,19
North_Lala,leg,nede,,15
North_Lala,liver,si-bindzi,,2
North_Lala,long,dze,,1
North_Lala,louse,?,,?
North_Lala,man,n-dzodza,,6
North_Lala,many,ningi,,1
North_Lala,meat,nyama,,1
North_Lala,milk,in-tusi,,11
North_Lala,moon,nyanga,,3
North_Lala,mountain,naba,,3
North_Lala,mouth,nomo,,1
North_Lala,name,li-gama,,5
North_Lala,name,bito,,2
North_Lala,nail,lu-tipho,,6
North_Lala,neck,n-tsamo,,4
North_Lala,new,sha,,1
North_Lala,night,bu-suku,,1
North_Lala,nose,li-khala,,7
North_Lala,one,nye,,1
North_Lala,path,dlela,,1
North_Lala,person,mu-nu,,1
North_Lala,rain,m-vula,,1
North_Lala,rain (v),na,,2
North_Lala,river,fula,,6
North_Lala,root,mandze,,4
North_Lala,sand,hlaba (earth),,2
North_Lala,see,bona,,1
North_Lala,seed,m-bewu,,2
North_Lala,short,fishane,,1
North_Lala,"sick, be",gula,,7
North_Lala,sit,hlala,,1
North_Lala,skin,si-khumba,,5
North_Lala,sleep (v),lala,,1
North_Lala,small,ncane,,22
North_Lala,smoke,mu-si,,1
North_Lala,snake,?,,?
North_Lala,speak,khuluma,,7
North_Lala,stand,ma,,1
North_Lala,steal,?,,?
North_Lala,stone,li-tshe,,1
North_Lala,sun,li-langa,,6
North_Lala,tail,sila,,1
North_Lala,thirst,?,,?
North_Lala,tongue,lu-lwimi,,1
North_Lala,tooth,li-tinyo,,1
North_Lala,tree,mu-tsi,,4
North_Lala,two,bili,,1
North_Lala,walk,khamba,,6
North_Lala,water,madi,,1
North_Lala,what,ni,,2
North_Lala,white,bu-hlophe,,5
North_Lala,who,bani,,1
North_Lala,wind,moya,,4
North_Lala,woman,fati,,2
South_Lala,all,onke,,1
South_Lala,arm,khono,,4
South_Lala,ashes,notsa,,2
South_Lala,bark,li-gxolo,,4
South_Lala,belly,si-su,,7
South_Lala,big,khulu,,3
South_Lala,bird,i-naka,,6
South_Lala,bite,luma,,2
South_Lala,black,mdzaka,,14
South_Lala,blood,li-gati,,4
South_Lala,bone,li-tsambo,,2
South_Lala,breast,ma-bele,,2
South_Lala,burn,tsha,,1
South_Lala,cloud,li-fu,,2
South_Lala,cold,makhata,,24
South_Lala,come,ta,,1
South_Lala,dig,?,,?
South_Lala,die,fa,,1
South_Lala,dog,im-bwa,,1
South_Lala,drink,phuta,,2
South_Lala,dry,oma,,1
South_Lala,ear,in-dlebe,,2
South_Lala,eat,dla,,1
South_Lala,egg,li-qanda,,5
South_Lala,elephant,in-dlovu,,1
South_Lala,eye,li-so ~ li-hlo,,1
South_Lala,fall,wa,,1
South_Lala,fat,ma-futsa,,1
South_Lala,feather,lu-phaphe,,18
South_Lala,finger,?,,?
South_Lala,fire,nilo,,1
South_Lala,fish,hladi,,2
South_Lala,fly,mungane,,3
South_Lala,full,tala,,2
South_Lala,give,pha,,1
South_Lala,go to,?,,?
South_Lala,hair,ti-nywele,,3
South_Lala,head,hloko,,2
South_Lala,hear,"va (hear, understand)",,1
South_Lala,heart,hlidiyo,,4
South_Lala,horn,lu-phondzo,,4
South_Lala,house,in-gru,,7
South_Lala,kill,bhubhisa,,6
South_Lala,kill,bulala,,2
South_Lala,knee,li-dzolo,,5
South_Lala,know,ati,,2
South_Lala,laugh,?,,?
South_Lala,leaf,li-gqabi,,17
South_Lala,leg,nede,,15
South_Lala,liver,si-bindzi,,2
South_Lala,long,dze,,1
South_Lala,louse,?,,?
South_Lala,man,n-dzodza,,6
South_Lala,many,nyeti,,1
South_Lala,meat,nyama,,1
South_Lala,milk,in-tusi,,11
South_Lala,moon,nyanga,,3
South_Lala,mountain,naba,,3
South_Lala,mouth,nomo,,1
South_Lala,name,li-gama,,5
South_Lala,name,bito,,2
South_Lala,nail,lu-tipho,,6
South_Lala,neck,qala,,2
South_Lala,new,tsha,,1
South_Lala,night,bu-suku,,1
South_Lala,nose,li-khala,,7
South_Lala,one,nye,,1
South_Lala,path,dlela,,1
South_Lala,person,mu-nhu,,1
South_Lala,rain,m-vula,,1
South_Lala,rain (v),netsa,,2
South_Lala,river,fula,,6
South_Lala,root,mandze,,4
South_Lala,sand,hlaba (earth),,2
South_Lala,see,bona,,1
South_Lala,seed,mbewu,,2
South_Lala,short,?,,?
South_Lala,"sick, be",gula,,7
South_Lala,sit,hlala,,1
South_Lala,skin,si-khumba,,5
South_Lala,sleep (v),lala,,1
South_Lala,small,ncance,,22
South_Lala,smoke,mu-si,,1
South_Lala,snake,?,,?
South_Lala,speak,khuluma,,7
South_Lala,stand,ma,,1
South_Lala,steal,?,,?
South_Lala,stone,li-tshe,,1
South_Lala,sun,li-langa,,6
South_Lala,tail,sila,,1
South_Lala,thirst,?,,?
South_Lala,tongue,lu-lwimi,,1
South_Lala,tooth,li-tinyo,,1
South_Lala,tree,mu-tsi,,4
South_Lala,two,bini,,1
South_Lala,walk,khamba ~ yamba,,6
South_Lala,water,madi,,1
South_Lala,what,ni,,2
South_Lala,white,bu-hlophe,,5
South_Lala,who,bani,,1
South_Lala,wind,moya,,4
South_Lala,woman,fati,,2
South_Ndebele,all,oke,,1
South_Ndebele,arm,um-khono,,4
South_Ndebele,ashes,um-lotha,,2
South_Ndebele,bark,i-qolo,,4
South_Ndebele,belly,in-deni,,15
South_Ndebele,belly,ama-thumbu,,8
South_Ndebele,big,khulu,,3
South_Ndebele,bird,i-nyoni,,1
South_Ndebele,bite,luma,,2
South_Ndebele,black,nzima,,15
South_Ndebele,blood,iin-gazi,,4
South_Ndebele,bone,i-thambo,,2
South_Ndebele,breast,ama-bele,,2
South_Ndebele,burn,vutha,,12
South_Ndebele,burn,tjha,,1
South_Ndebele,cloud,ili-fu,,2
South_Ndebele,cold,makhaza,,24
South_Ndebele,cold,qanda,,25
South_Ndebele,come,za,,1
South_Ndebele,dig,emba,,2
South_Ndebele,die,fa,,1
South_Ndebele,dog,in-ja,,1
South_Ndebele,drink,sela,,4
South_Ndebele,dry,omisa (dry tr.),,1
South_Ndebele,ear,in-dlebe,,2
South_Ndebele,eat,dla,,1
South_Ndebele,eat,goma,,2
South_Ndebele,egg,i-qanda,,5
South_Ndebele,egg,i-dzayi,,6
South_Ndebele,elephant,in-dlovu,,1
South_Ndebele,eye,ili-hlo,,1
South_Ndebele,fall,wa,,1
South_Ndebele,fat,ama-futha,,1
South_Ndebele,feather,i-siba,,7
South_Ndebele,finger,umu-no,,1
South_Ndebele,fire,um-lilo,,1
South_Ndebele,fish,i-hlambi,,2
South_Ndebele,fly,i-pukani,,3
South_Ndebele,fly,isi-phaphi,,8
South_Ndebele,full,gcweleko,,2
South_Ndebele,full,zeleko,,2
South_Ndebele,give,nikela,,1
South_Ndebele,give,pha,,3
South_Ndebele,go to,ya,,1
South_Ndebele,hair,iin-hluthu,,10
South_Ndebele,head,i-hloko,,2
South_Ndebele,hear,zwa,,1
South_Ndebele,heart,i-hliziyo,,4
South_Ndebele,horn,i-phondo,,4
South_Ndebele,house,in-dlu,,7
South_Ndebele,house,i-kumba,,2
South_Ndebele,kill,bulala,,2
South_Ndebele,kill,bhubhisa,,6
South_Ndebele,knee,i-dolo,,5
South_Ndebele,know,azi,,2
South_Ndebele,laugh,hleka,,1
South_Ndebele,leaf,i-kari,,18
South_Ndebele,leaf,i-khasi,,2
South_Ndebele,leg,um-lenze,,15
South_Ndebele,leg,um-condo,,6
South_Ndebele,liver,isi-bindi,,2
South_Ndebele,long,de,,1
South_Ndebele,louse,in-twala,,4
South_Ndebele,man,indoda,,6
South_Ndebele,many,nengi,,1
South_Ndebele,meat,i-nyama,,1
South_Ndebele,milk,i-bisi,,1
South_Ndebele,moon,i-nyanga,,3
South_Ndebele,mountain,in-taba,,3
South_Ndebele,mouth,um-lomo,,1
South_Ndebele,name,i-bizo,,1
South_Ndebele,name,izinyo,,2
South_Ndebele,name,i-gama,,5
South_Ndebele,nail,i-zipho,,6
South_Ndebele,neck,in-tamo,,4
South_Ndebele,new,tjha ~ tja,,1
South_Ndebele,night,ubu-suku,,1
South_Ndebele,nose,i-pumulo,,3
South_Ndebele,one,nye,,1
South_Ndebele,path,ndlela,,1
South_Ndebele,person,umu-ntu,,1
South_Ndebele,rain,i-zulu,,2
South_Ndebele,rain (v),na,,2
South_Ndebele,river,um-lambo,,15
South_Ndebele,root,um-rabhu,,15
South_Ndebele,sand,isanda,,12
South_Ndebele,sand,i-tjhwabatjhwaba,,2
South_Ndebele,see,bona,,1
South_Ndebele,seed,im-bewu,,2
South_Ndebele,short,fitjhani,,1
South_Ndebele,"sick, be",gula,,7
South_Ndebele,sit,hlala,,1
South_Ndebele,skin,isi-khumba,,5
South_Ndebele,sleep (v),lala,,1
South_Ndebele,small,mbiana,,23
South_Ndebele,small,ncani,,22
South_Ndebele,smoke,in-tuthu,,1
South_Ndebele,smoke,isi-si,,2
South_Ndebele,snake,i-nyoka,,1
South_Ndebele,speak,khuluma,,7
South_Ndebele,stand,jama,,1
South_Ndebele,steal,eba,,1
South_Ndebele,stone,ili-tje,,1
South_Ndebele,sun,i-langa,,6
South_Ndebele,tail,um-sila,,1
South_Ndebele,thirst,nyora,,1
South_Ndebele,tongue,ilimu,,1
South_Ndebele,tooth,izinyo,,1
South_Ndebele,tree,umu-thi,,4
South_Ndebele,tree,isi-hlahla,,9
South_Ndebele,two,ubu-bili (couple),,1
South_Ndebele,walk,khamba,,6
South_Ndebele,water,ama-nzi,,1
South_Ndebele,what,ini,,2
South_Ndebele,white,mhlophe,,5
South_Ndebele,who,ubani,,1
South_Ndebele,wind,um-moya,,4
South_Ndebele,woman,um-fazi,,2
North_Ndebele,all,okle ~ ohle (Msimang 1989),,1
North_Ndebele,arm,mi-khono (Skhosana 2009),,4
North_Ndebele,ashes,?,,?
North_Ndebele,bark,?,,?
North_Ndebele,belly,si-su  (Msimang 1989),,7
North_Ndebele,big,kxulu (Skhosana 2009),,3
North_Ndebele,bird,ti-nyonywane  (Msimang 1989),,1
North_Ndebele,bite,luma (Skhosana 2009),,2
North_Ndebele,black,ntima (Skhosana 2009),,15
North_Ndebele,blood,tin-gati (Msimang 1989),,4
North_Ndebele,bone,li-thambo (Msimang 1989),,2
North_Ndebele,breast,li-bele (Msimang 1989),,2
North_Ndebele,burn,tjha (Skhosana 2009),,1
North_Ndebele,cloud,ma-fu (Msimang 1989),,2
North_Ndebele,cold,makhata (Skhosana 2009),,24
North_Ndebele,come,t̪a (Ziervogel 1959),,1
North_Ndebele,dig,?,,?
North_Ndebele,die,fa (Skhosana 2009),,1
North_Ndebele,dog,nja (Msimang 1989),,1
North_Ndebele,drink,sela (Msimang 1989),,4
North_Ndebele,dry,oma (Skhosana 2009),,1
North_Ndebele,ear,n-dlebe (Msimang 1989),,2
North_Ndebele,eat,dla (Skhosana 2009),,1
North_Ndebele,egg,ma-klanda (Msimang 1989),,5
North_Ndebele,elephant,n-dlowu (Msimang 1989),,1
North_Ndebele,eye,li-hlo (Msimang 1989),,1
North_Ndebele,fall,wa (Msimang 1989),,1
North_Ndebele,fat,ma-futha (Msimang 1989),,1
North_Ndebele,feather,li-siba (Msimang 1989),,7
North_Ndebele,finger,?,,?
North_Ndebele,fire,mu-llo (Msimang 1989),,1
North_Ndebele,fish,nhlanti (Ziervogel 1959),,2
North_Ndebele,fly,mbugane ~ mbungane  (Ziervogel 1959),,3
North_Ndebele,full,?,,?
North_Ndebele,give,pha (Ziervogel 1959),,1
North_Ndebele,give,nika (Skhosana 2009),,3
North_Ndebele,go to,ya (Msimang 1989),,1
North_Ndebele,hair,mu-hluthu  (Msimang 1989) ~ si-hluthu (Msimang 1989),,10
North_Ndebele,hair,bu-boya (Ziervogel 1959),,9
North_Ndebele,head,nhloko (Msimang 1989),,2
North_Ndebele,hear,va (Skhosana 2009),,1
