Form_ID,Cognateset_ID,Cognate_ID,Comment
2815,fish1,2815,
2816,fly1,2816,
2817,full1,2817,
2818,give1,2818,
2819,go to1,2819,
2820,hair10,2820,
2821,head1,2821,
2822,hear16,2822,
2823,heart1,2823,
2824,horn7,2824,
2825,house3,2825,
2826,kill1,2826,
2827,knee1,2827,
2828,know1,2828,
2829,know,2829,
2830,laugh1,2830,
2831,leaf31,2831,
2832,leg10,2832,
2833,liver6,2833,
2834,long5,2834,
2835,louse1,2835,
2836,man7,2836,
2837,many1,2837,
2838,meat9,2838,
2839,milk17,2839,
2840,milk1,2840,
2841,moon1,2841,
2842,mountain1,2842,
2843,mouth1,2843,
2844,mouth2,2844,
2845,name1,2845,
2846,nail1,2846,
2847,neck1,2847,
2848,new1,2848,
2849,night1,2849,
2850,nose18,2850,
2851,one1,2851,
2852,path1,2852,
2853,person1,2853,
2854,rain1,2854,
2855,rain (v)6,2855,
2856,river5,2856,
2857,root6,2857,
2858,sand4,2858,
2859,see1,2859,
2860,seed1,2860,
2861,short1,2861,
2862,"sick, be2",2862,
2863,"sick, be3",2863,
2864,sit1,2864,
2865,skin6,2865,
2866,sleep (v)7,2866,
2867,small31,2867,
2868,smoke1,2868,
2869,snake1,2869,
2870,speak1,2870,
2871,stand1,2871,
2872,steal1,2872,
2873,stone1,2873,
2874,sun1,2874,
2875,tail1,2875,
2876,thirst1,2876,
2877,thirst11,2877,
2878,tongue2,2878,
2879,tongue1,2879,
2880,tooth1,2880,
2881,tree1,2881,
2882,two1,2882,
2883,walk1,2883,
2884,water1,2884,
2885,what1,2885,
2886,white4,2886,
2887,who1,2887,
2888,wind2,2888,
2889,woman2,2889,
2890,woman2,2890,
2891,all1,2891,
2893,ashes1,2893,
2895,belly4,2895,
2896,big17,2896,
2897,bird1,2897,
2900,blood1,2900,
2901,bone1,2901,
2902,breast7,2902,
2904,cloud5,2904,
2905,cold11,2905,
2908,die1,2908,
2909,dog1,2909,
2910,drink1,2910,
2912,ear1,2912,
2913,eat1,2913,
2914,egg1,2914,
2915,elephant1,2915,
2916,eye1,2916,
2917,fall1,2917,
2919,feather12,2919,
2921,fire1,2921,
2922,fish1,2922,
2923,fly1,2923,
2924,fly1,2924,
2926,give1,2926,
2928,hair10,2928,
2929,head1,2929,
2930,hear15,2930,
2931,heart1,2931,
2934,kill1,2934,
2935,knee1,2935,
2937,laugh1,2937,
2938,leaf32,2938,
2939,leg14,2939,
2943,man1,2943,
2944,many1,2944,
2945,meat1,2945,
2947,moon1,2947,
2949,mouth2,2949,
2950,name1,2950,
2953,new1,2953,
2954,night1,2954,
2955,nose16,2955,
2956,one1,2956,
2957,one1,2957,
2959,person1,2959,
2960,rain1,2960,
2963,root6,2963,
2965,see1,2965,
2968,"sick, be10",2968,
2972,small4,2972,
2974,snake1,2974,
2979,sun1,2979,
2982,tongue2,2982,
2983,tooth1,2983,
2984,tree1,2984,
2985,two1,2985,
2986,walk1,2986,
2987,water7,2987,
2991,wind2,2991,
2992,woman2,2992,
2993,all1,2993,
2995,ashes1,2995,
2997,belly1,2997,
2998,big3,2998,
2999,bird1,2999,
3002,blood1,3002,
3003,bone1,3003,
3004,breast2,3004,
3006,cloud5,3006,
3007,cold15,3007,
3010,die1,3010,
3011,dog1,3011,
3012,drink1,3012,
3014,ear1,3014,
3015,eat1,3015,
3016,egg11,3016,
3017,elephant1,3017,
3018,eye1,3018,
3019,fall8,3019,
3021,feather8,3021,
3023,fire1,3023,
3024,fish1,3024,
3025,fly1,3025,
3027,give1,3027,
3029,hair2,3029,
3030,head1,3030,
3031,hear15,3031,
3032,heart3,3032,
3035,kill1,3035,
3036,knee19,3036,
3038,laugh1,3038,
3039,leaf6,3039,
3040,leg14,3040,
3044,man1,3044,
3045,many1,3045,
3046,meat1,3046,
3048,moon1,3048,
3050,mouth2,3050,
3051,name1,3051,
3054,new13,3054,
3055,night1,3055,
3056,nose3,3056,
3057,one1,3057,
3059,person1,3059,
3060,rain1,3060,
3063,root8,3063,
3065,see3,3065,
3068,"sick, be2",3068,
3072,small4,3072,
3074,snake1,3074,
3079,sun1,3079,
3082,tongue1,3082,
3083,tooth1,3083,
3084,tree4,3084,
3085,two1,3085,
3086,walk1,3086,
3087,water1,3087,
3091,wind15,3091,
3092,woman2,3092,
3093,all7,3093,
3094,arm1,3094,
3095,ashes4,3095,
3096,bark3,3096,
3097,belly6,3097,
3098,big4,3098,
3099,bird3,3099,
3100,bite2,3100,
3101,black19,3101,
3102,blood4,3102,
3103,bone4,3103,
3104,breast2,3104,
3105,burn1,3105,
3106,cloud17,3106,
3107,cold16,3107,
3108,come5,3108,
3109,dig16,3109,
3110,die1,3110,
3111,dog1,3111,
3112,drink1,3112,
3113,drink2,3113,
3114,dry1,3114,
3115,ear2,3115,
3116,eat1,3116,
3117,egg4,3117,
3118,elephant2,3118,
3119,eye1,3119,
3120,fall1,3120,
3121,fat1,3121,
3122,feather6,3122,
3123,finger7,3123,
3124,fire2,3124,
3125,fire8,3125,
3126,fish3,3126,
3128,full6,3128,
3129,give1,3129,
3130,go to5,3130,
3131,hair3,3131,
3132,head1,3132,
3133,hear3,3133,
3134,heart3,3134,
3135,heart1,3135,
3136,horn11,3136,
3137,house2,3137,
3138,kill3,3138,
3139,knee11,3139,
3140,know4,3140,
3141,laugh1,3141,
3142,leaf4,3142,
3143,leg15,3143,
3144,liver2,3144,
3145,long2,3145,
3146,louse13,3146,
3148,many5,3148,
3149,meat1,3149,
3150,milk16,3150,
3151,moon1,3151,
3152,mountain2,3152,
3153,mouth1,3153,
3154,name1,3154,
3155,nail8,3155,
3156,neck1,3156,
3157,new1,3157,
3158,night2,3158,
3159,nose12,3159,
3160,one1,3160,
3161,path1,3161,
3162,person1,3162,
3163,rain1,3163,
3164,rain (v)10,3164,
3165,river6,3165,
3166,root7,3166,
3167,sand2,3167,
3168,see3,3168,
3169,seed2,3169,
3170,short1,3170,
3171,"sick, be2",3171,
3172,sit5,3172,
3173,skin5,3173,
3174,sleep (v)7,3174,
3175,small11,3175,
3176,smoke1,3176,
3177,snake1,3177,
3178,speak28,3178,
3179,stand1,3179,
3180,steal1,3180,
3181,stone4,3181,
3182,sun1,3182,
3183,sun6,3183,
3184,tail1,3184,
3186,tongue1,3186,
3187,tooth1,3187,
3188,tree5,3188,
3189,tree14,3189,
3190,two1,3190,
3191,walk1,3191,
3192,water1,3192,
3193,what2,3193,
3194,white5,3194,
3195,who1,3195,
3196,wind7,3196,
3197,woman8,3197,
3198,all7,3198,
3199,arm1,3199,
3200,ashes9,3200,
3201,bark2,3201,
3202,belly8,3202,
3203,big10,3203,
3205,bite2,3205,
3206,black22,3206,
3207,blood4,3207,
3208,bone1,3208,
3209,breast2,3209,
3211,cloud17,3211,
3212,cold17,3212,
3213,come6,3213,
3214,dig2,3214,
3215,die1,3215,
3216,dog1,3216,
3217,drink1,3217,
3218,dry1,3218,
3219,ear5,3219,
3220,eat1,3220,
3221,egg11,3221,
3222,elephant2,3222,
3223,eye1,3223,
3225,fat1,3225,
3226,feather6,3226,
3227,finger7,3227,
3228,fire2,3228,
3229,fish3,3229,
3230,fly4,3230,
3231,full7,3231,
3232,give1,3232,
3233,go to1,3233,
3234,hair10,3234,
3235,head1,3235,
3236,hear1,3236,
3237,heart3,3237,
3238,horn12,3238,
3239,house2,3239,
3240,kill3,3240,
3241,knee11,3241,
3242,know4,3242,
3243,laugh1,3243,
3244,leaf4,3244,
3245,leg12,3245,
3246,liver7,3246,
3247,long1,3247,
3248,louse4,3248,
3249,man1,3249,
3250,many6,3250,
3251,meat1,3251,
3252,milk18,3252,
3253,moon1,3253,
3254,mountain2,3254,
3255,mouth2,3255,
3257,nail9,3257,
3258,neck11,3258,
3259,neck12,3259,
3260,new2,3260,
3261,night2,3261,
3262,nose4,3262,
3263,one1,3263,
3264,path1,3264,
3265,person1,3265,
3266,rain1,3266,
3268,river20,3268,
3269,root7,3269,
3270,sand4,3270,
3271,see3,3271,
3272,seed2,3272,
3273,short1,3273,
3274,"sick, be9",3274,
3275,sit5,3275,
3276,skin8,3276,
3277,sleep (v)15,3277,
3278,small12,3278,
3279,smoke1,3279,
3280,snake1,3280,
3281,speak29,3281,
3282,stand1,3282,
3283,steal1,3283,
3284,stone4,3284,
3285,sun1,3285,
3286,tail1,3286,
3287,thirst1,3287,
3288,tongue1,3288,
3289,tooth1,3289,
3291,two2,3291,
3292,walk1,3292,
3293,water1,3293,
3294,what1,3294,
3295,white15,3295,
3296,who1,3296,
3297,wind7,3297,
3298,woman13,3298,
3299,all1,3299,
3300,arm1,3300,
3301,ashes1,3301,
3302,bark19,3302,
3303,belly8,3303,
3304,big3,3304,
3305,bird1,3305,
3306,bite2,3306,
3307,bite11,3307,
3308,black25,3308,
3309,blood1,3309,
3310,bone12,3310,
3311,breast2,3311,
3312,burn1,3312,
3313,burn6,3313,
3314,cloud4,3314,
3315,cloud6,3315,
3316,cold7,3316,
3317,come1,3317,
3318,dig16,3318,
3319,dig5,3319,
3320,die1,3320,
3321,dog6,3321,
3322,drink1,3322,
3323,dry1,3323,
3324,dry13,3324,
3325,ear1,3325,
3326,eat1,3326,
3327,egg11,3327,
3328,elephant1,3328,
3329,eye1,3329,
3330,fall1,3330,
3331,fat1,3331,
3332,feather4,3332,
3333,finger1,3333,
3334,fire2,3334,
3335,fish3,3335,
3336,fly4,3336,
3337,fly1,3337,
3338,full1,3338,
3339,give1,3339,
3340,give8,3340,
3341,give3,3341,
3342,go to1,3342,
3343,go to6,3343,
3344,go to13,3344,
3345,hair2,3345,
3346,head1,3346,
3347,hear3,3347,
3348,heart3,3348,
3349,horn8,3349,
3350,house2,3350,
3351,kill3,3351,
3352,kill16,3352,
3353,knee20,3353,
3354,know4,3354,
3355,laugh1,3355,
3356,leaf4,3356,
3357,leg16,3357,
3358,liver2,3358,
3359,long2,3359,
3360,louse2,3360,
3361,man1,3361,
3362,many13,3362,
3363,meat1,3363,
3364,milk6,3364,
3365,milk23,3365,
3366,milk16,3366,
3367,milk1,3367,
3368,moon1,3368,
3369,mountain4,3369,
3370,mouth1,3370,
3371,name1,3371,
3372,nail15,3372,
3373,neck5,3373,
3374,new1,3374,
3375,night1,3375,
3376,nose3,3376,
3377,one1,3377,
3378,one,3378,
3379,path7,3379,
3380,person1,3380,
3381,rain1,3381,
3382,rain (v)4,3382,
3383,river5,3383,
3384,root4,3384,
3385,root28,3385,
3386,sand4,3386,
3387,see1,3387,
3388,seed18,3388,
3389,short1,3389,
3390,"sick, be2",3390,
3391,sit1,3391,
3392,skin5,3392,
3393,skin30,3393,
3394,sleep (v)7,3394,
3395,small32,3395,
3396,small33,3396,
3397,small5,3397,
3398,small34,3398,
3399,smoke1,3399,
3400,snake1,3400,
3401,speak38,3401,
3402,speak24,3402,
3403,speak39,3403,
3404,stand1,3404,
3405,steal1,3405,
3406,stone1,3406,
3407,sun2,3407,
3408,tail1,3408,
3409,tail13,3409,
3410,thirst1,3410,
3411,tongue1,3411,
3412,tooth1,3412,
3413,tree17,3413,
3414,two1,3414,
3415,walk1,3415,
3416,water1,3416,
3417,what1,3417,
3418,white4,3418,
3419,who1,3419,
3420,wind5,3420,
3421,woman2,3421,
3422,all1,3422,
3423,arm4,3423,
3424,ashes12,3424,
3425,ashes13,3425,
3426,bark19,3426,
3427,belly2,3427,
3428,big3,3428,
3429,bird4,3429,
3430,bite2,3430,
3431,black7,3431,
3432,blood4,3432,
3433,bone1,3433,
3434,breast2,3434,
3435,burn7,3435,
3436,burn1,3436,
3437,cloud6,3437,
3438,cold7,3438,
3439,come5,3439,
3440,come2,3440,
3441,dig5,3441,
3442,die1,3442,
3443,dog1,3443,
3444,dog2,3444,
3445,drink1,3445,
3446,dry1,3446,
3447,ear1,3447,
3448,eat1,3448,
3449,egg12,3449,
3450,elephant1,3450,
3451,eye1,3451,
3452,fall1,3452,
3453,fat1,3453,
3454,feather3,3454,
3455,finger2,3455,
3456,fire2,3456,
3457,fish3,3457,
3458,fly4,3458,
3459,full2,3459,
3460,give7,3460,
3461,give8,3461,
3462,go to7,3462,
3463,hair2,3463,
3464,head1,3464,
3465,hear1,3465,
3466,heart3,3466,
3467,horn1,3467,
3468,house2,3468,
3469,kill1,3469,
3470,knee4,3470,
3471,know1,3471,
3472,laugh1,3472,
3473,leaf4,3473,
3474,leg14,3474,
3475,liver2,3475,
3476,long2,3476,
3477,louse5,3477,
3478,man2,3478,
3479,many7,3479,
3480,meat1,3480,
3481,milk6,3481,
3482,milk18,3482,
3483,moon1,3483,
3484,mountain4,3484,
3485,mouth2,3485,
3486,name1,3486,
3487,nail10,3487,
3488,neck5,3488,
3489,new1,3489,
3490,night1,3490,
3491,nose3,3491,
3492,one1,3492,
3493,path1,3493,
3494,person1,3494,
3495,rain1,3495,
3496,rain (v)6,3496,
3497,river10,3497,
3498,river6,3498,
3499,river15,3499,
3500,root8,3500,
3501,sand4,3501,
3502,see1,3502,
3503,seed2,3503,
3504,short1,3504,
3505,"sick, be2",3505,
3506,sit1,3506,
3507,skin18,3507,
3508,skin3,3508,
3509,skin19,3509,
3510,skin5,3510,
3511,sleep (v)7,3511,
3512,small13,3512,
3513,smoke1,3513,
3514,snake1,3514,
3515,speak10,3515,
3516,speak24,3516,
3517,speak25,3517,
3518,stand1,3518,
3519,steal1,3519,
3520,stone5,3520,
3521,sun1,3521,
3522,tail1,3522,
3523,thirst10,3523,
3524,thirst11,3524,
3525,tongue1,3525,
3526,tongue2,3526,
3527,tooth1,3527,
3528,tree13,3528,
3529,two1,3529,
3530,walk1,3530,
3531,water1,3531,
3532,what1,3532,
3533,white6,3533,
3534,who1,3534,
3535,wind5,3535,
3536,wind5,3536,
3537,woman2,3537,
3538,all1,3538,
3539,arm4,3539,
3540,ashes14,3540,
3541,bark19,3541,
3542,belly8,3542,
3543,big10,3543,
3544,bird1,3544,
3545,bite2,3545,
3546,black22,3546,
3547,blood4,3547,
3548,bone1,3548,
3549,breast2,3549,
3550,burn13,3550,
3551,burn6,3551,
3552,burn3,3552,
3553,cloud17,3553,
3554,cold17,3554,
3555,come6,3555,
3556,dig10,3556,
3557,die1,3557,
3558,dog1,3558,
3559,drink1,3559,
3560,dry1,3560,
3561,ear1,3561,
3562,eat1,3562,
3563,egg5,3563,
3564,elephant2,3564,
3565,eye1,3565,
3566,fall1,3566,
3567,fat1,3567,
3568,feather15,3568,
3569,finger2,3569,
3570,fire2,3570,
3571,fish3,3571,
3572,fly4,3572,
3573,full4,3573,
3574,give1,3574,
3575,go to8,3575,
3576,hair9,3576,
3577,head1,3577,
3578,hear3,3578,
3579,heart3,3579,
3580,horn8,3580,
3581,house2,3581,
3582,kill2,3582,
3583,knee9,3583,
3584,know5,3584,
3585,laugh1,3585,
3586,leaf4,3586,
3587,leg12,3587,
3588,leg13,3588,
3589,liver7,3589,
3590,long1,3590,
3591,louse10,3591,
3592,man1,3592,
3593,many1,3593,
3594,meat1,3594,
3595,milk18,3595,
3596,moon1,3596,
3597,mountain2,3597,
3598,mouth2,3598,
3599,name1,3599,
3600,nail11,3600,
3601,neck5,3601,
3602,new1,3602,
3603,night2,3603,
3604,nose4,3604,
3605,one1,3605,
3606,path2,3606,
3607,person1,3607,
3608,rain1,3608,
3609,rain (v)2,3609,
3610,river7,3610,
3611,root7,3611,
3612,sand4,3612,
3614,seed2,3614,
3615,short1,3615,
3616,"sick, be2",3616,
3617,sit6,3617,
3618,skin8,3618,
3619,sleep (v)7,3619,
3620,small14,3620,
3621,small10,3621,
3622,small10,3622,
3623,smoke1,3623,
3624,snake1,3624,
3625,speak9,3625,
3626,stand1,3626,
3627,steal1,3627,
3628,stone4,3628,
3629,sun1,3629,
3630,tail1,3630,
3631,thirst1,3631,
3632,tongue1,3632,
3633,tooth1,3633,
3634,tree6,3634,
3635,two1,3635,
3636,walk1,3636,
3637,water1,3637,
3638,what1,3638,
3639,white6,3639,
3640,who1,3640,
3641,wind7,3641,
3642,woman9,3642,
3643,woman10,3643,
3644,all1,3644,
3645,arm4,3645,
3646,ashes5,3646,
3647,bark2,3647,
3648,belly8,3648,
3649,belly9,3649,
3650,big3,3650,
3651,big1,3651,
3652,bird1,3652,
3653,bite2,3653,
3654,black25,3654,
3655,blood6,3655,
3656,bone5,3656,
3657,breast3,3657,
3658,burn14,3658,
3659,burn15,3659,
3660,cloud4,3660,
3661,cold7,3661,
3662,come1,3662,
3663,dig2,3663,
3664,die1,3664,
3665,dog1,3665,
3666,drink1,3666,
3667,dry1,3667,
3668,ear3,3668,
3669,eat1,3669,
3670,egg6,3670,
3671,elephant2,3671,
3672,eye1,3672,
3673,fall1,3673,
3674,fat1,3674,
3675,feather3,3675,
3676,finger2,3676,
3677,fire2,3677,
3678,fish1,3678,
3679,fly4,3679,
3680,full2,3680,
3681,give3,3681,
3682,go to9,3682,
3683,hair3,3683,
3684,head3,3684,
3685,hear5,3685,
3686,heart5,3686,
3687,horn1,3687,
3688,house2,3688,
3689,kill2,3689,
3690,knee3,3690,
3691,know5,3691,
3692,laugh1,3692,
3693,leaf4,3693,
3694,leg10,3694,
3695,liver4,3695,
3696,long1,3696,
3697,louse5,3697,
3698,man1,3698,
3699,many1,3699,
3700,meat1,3700,
3701,milk4,3701,
3702,moon1,3702,
3703,mountain5,3703,
3704,mouth1,3704,
3705,name1,3705,
3706,nail2,3706,
3707,neck1,3707,
3708,new1,3708,
3710,nose4,3710,
3711,one1,3711,
3712,path3,3712,
3713,person1,3713,
3714,rain1,3714,
3715,rain (v)2,3715,
3716,river8,3716,
3717,root2,3717,
3718,sand4,3718,
3719,see1,3719,
3720,seed2,3720,
3721,short1,3721,
3722,"sick, be",3722,
3723,"sick, be2",3723,
3724,sit1,3724,
3725,skin9,3725,
3726,sleep (v)1,3726,
3727,small2,3727,
3728,smoke1,3728,
3729,snake1,3729,
3730,speak10,3730,
3731,stand1,3731,
3732,steal1,3732,
3733,stone1,3733,
3734,sun1,3734,
3735,tail1,3735,
3736,thirst1,3736,
3737,tongue1,3737,
3738,tooth1,3738,
3739,tree4,3739,
3740,two1,3740,
3741,two,3741,
3742,walk1,3742,
3743,water1,3743,
3744,what2,3744,
3745,white7,3745,
3746,who1,3746,
3747,wind5,3747,
3748,woman2,3748,
3749,all12,3749,
3750,arm4,3750,
3751,ashes5,3751,
3752,bark2,3752,
3753,belly9,3753,
3754,big3,3754,
3755,bird4,3755,
3756,bite2,3756,
3757,black25,3757,
3758,blood16,3758,
3759,bone1,3759,
3760,breast2,3760,
3761,burn3,3761,
3762,cloud4,3762,
3763,cold7,3763,
3764,come2,3764,
3765,dig2,3765,
3767,dog1,3767,
3768,drink9,3768,
3769,dry1,3769,
3770,ear4,3770,
3771,eat1,3771,
3772,egg22,3772,
3773,elephant2,3773,
3774,eye1,3774,
3775,fall9,3775,
3776,fat1,3776,
3777,feather23,3777,
3778,finger15,3778,
3779,fire2,3779,
3780,fish3,3780,
3781,fly14,3781,
3782,full2,3782,
3783,give1,3783,
3784,go to9,3784,
3785,hair17,3785,
3786,head1,3786,
3787,hear1,3787,
3788,heart3,3788,
3789,horn1,3789,
3790,house2,3790,
3791,kill1,3791,
3792,knee3,3792,
3793,know5,3793,
3794,laugh1,3794,
3795,leaf8,3795,
3796,leg14,3796,
3797,liver4,3797,
3799,louse17,3799,
3800,man7,3800,
3801,many14,3801,
3802,meat1,3802,
3803,milk4,3803,
3804,moon1,3804,
3805,mountain5,3805,
3806,mouth3,3806,
3807,name1,3807,
3808,nail16,3808,
3809,neck1,3809,
3810,new1,3810,
3811,night1,3811,
3812,nose4,3812,
3814,path8,3814,
3815,person1,3815,
3816,rain1,3816,
3818,river8,3818,
3819,root29,3819,
3820,sand2,3820,
3821,see1,3821,
3822,seed2,3822,
3823,short1,3823,
3825,sit20,3825,
3826,skin9,3826,
3827,skin31,3827,
3828,sleep (v)22,3828,
3829,small35,3829,
3830,small36,3830,
3831,smoke1,3831,
3832,snake1,3832,
3833,speak8,3833,
3834,stand1,3834,
3835,steal1,3835,
3836,stone6,3836,
3837,sun1,3837,
3838,tail1,3838,
3839,thirst5,3839,
3840,tongue4,3840,
3841,tooth1,3841,
3842,tree4,3842,
3843,two1,3843,
3844,walk1,3844,
3845,water1,3845,
3846,what2,3846,
3847,white6,3847,
3848,who1,3848,
3849,wind5,3849,
3850,woman16,3850,
3851,all12,3851,
3852,arm4,3852,
3853,ashes5,3853,
3854,bark2,3854,
3855,belly9,3855,
3856,big3,3856,
3857,bird1,3857,
3858,bite2,3858,
3859,black25,3859,
3860,blood16,3860,
3861,bone1,3861,
3862,breast2,3862,
3863,burn3,3863,
3864,cloud4,3864,
3865,cold7,3865,
3866,come2,3866,
3867,dig2,3867,
3868,die1,3868,
3869,dog1,3869,
3870,drink9,3870,
3871,dry1,3871,
3872,ear4,3872,
3873,eat1,3873,
3874,egg22,3874,
3875,elephant2,3875,
3876,eye1,3876,
3877,fall9,3877,
3878,fat1,3878,
3879,feather3,3879,
3880,finger16,3880,
3881,fire2,3881,
3882,fish3,3882,
3883,fly14,3883,
3884,full2,3884,
3885,give1,3885,
3886,go to9,3886,
3887,hair17,3887,
3888,head1,3888,
3889,hear1,3889,
3890,heart3,3890,
3891,horn1,3891,
3892,house2,3892,
3893,kill1,3893,
3894,knee3,3894,
3895,know5,3895,
3896,laugh1,3896,
3897,leaf33,3897,
3898,leg14,3898,
3899,liver4,3899,
3900,long7,3900,
3902,man7,3902,
3903,many14,3903,
3904,many15,3904,
3905,many16,3905,
3906,meat1,3906,
3907,milk4,3907,
3908,moon1,3908,
3909,mountain5,3909,
3910,mouth3,3910,
3911,name1,3911,
3912,nail17,3912,
3913,neck1,3913,
3914,new14,3914,
3915,night1,3915,
3916,nose4,3916,
3917,one1,3917,
3918,path8,3918,
3919,person1,3919,
3920,rain1,3920,
3922,river28,3922,
3923,root29,3923,
3924,sand4,3924,
3925,see1,3925,
3926,seed19,3926,
3927,short1,3927,
3929,sit21,3929,
3930,skin32,3930,
3931,skin33,3931,
3932,sleep (v)22,3932,
3933,small35,3933,
3934,smoke1,3934,
3935,snake1,3935,
3936,speak8,3936,
3937,stand1,3937,
3938,steal11,3938,
3939,stone6,3939,
3940,sun1,3940,
3941,tail1,3941,
3942,thirst5,3942,
3943,tongue4,3943,
3944,tooth1,3944,
3945,tree18,3945,
3946,two1,3946,
3947,walk1,3947,
3948,water1,3948,
3949,what2,3949,
3950,white6,3950,
3951,who1,3951,
3952,wind5,3952,
3953,woman16,3953,
3954,all1,3954,
3955,arm4,3955,
3956,ashes21,3956,
3957,bark2,3957,
3958,belly9,3958,
3959,big11,3959,
3960,bird4,3960,
3962,black25,3962,
3963,blood7,3963,
3964,bone5,3964,
3965,bone1,3965,
3966,breast2,3966,
3967,burn4,3967,
3968,cloud6,3968,
3969,cold18,3969,
3970,come1,3970,
3972,die1,3972,
3973,dog1,3973,
3974,drink1,3974,
3975,dry3,3975,
3976,ear4,3976,
3977,eat1,3977,
3978,egg6,3978,
3979,elephant2,3979,
3980,elephant1,3980,
3981,eye1,3981,
3982,fall1,3982,
3983,fat1,3983,
3984,feather3,3984,
3985,finger5,3985,
3986,fire2,3986,
3987,fish4,3987,
3988,fish3,3988,
3989,fly5,3989,
3990,fly6,3990,
3991,full2,3991,
3992,give1,3992,
3993,go to2,3993,
3994,hair2,3994,
3995,hair5,3995,
3996,head4,3996,
3997,hear1,3997,
3998,heart3,3998,
3999,horn1,3999,
4000,house2,4000,
4001,kill1,4001,
4002,knee4,4002,
4003,knee3,4003,
4004,know1,4004,
4005,laugh1,4005,
4006,leaf4,4006,
4007,leaf8,4007,
4008,leg14,4008,
4009,liver4,4009,
4010,long1,4010,
4011,louse6,4011,
4012,louse7,4012,
4013,man7,4013,
4014,many1,4014,
4015,meat1,4015,
4016,milk5,4016,
4017,milk6,4017,
4018,moon1,4018,
4020,mouth1,4020,
4021,name1,4021,
4022,nail3,4022,
4023,nail1,4023,
4024,neck5,4024,
4025,new1,4025,
4026,new1,4026,
4027,night1,4027,
4028,nose3,4028,
4029,one1,4029,
4030,path1,4030,
4031,person1,4031,
4032,rain3,4032,
4033,rain (v)5,4033,
4034,river9,4034,
4035,river10,4035,
4036,root4,4036,
4037,sand5,4037,
4038,see1,4038,
4039,seed19,4039,
4040,seed2,4040,
4044,skin10,4044,
4045,sleep (v)7,4045,
4046,small13,4046,
4047,smoke1,4047,
4048,snake1,4048,
4049,speak11,4049,
4050,stand1,4050,
4051,steal1,4051,
4052,stone6,4052,
4053,sun1,4053,
4054,tail1,4054,
4056,tongue4,4056,
4057,tooth1,4057,
4058,tree4,4058,
4059,two1,4059,
4060,two1,4060,
4061,walk1,4061,
4062,water1,4062,
4063,what1,4063,
4064,white8,4064,
4065,who1,4065,
4066,wind5,4066,
4067,woman2,4067,
4068,all1,4068,
4069,arm1,4069,
4070,ashes6,4070,
4072,belly10,4072,
4073,belly11,4073,
4074,big5,4074,
4075,big1,4075,
4076,bird2,4076,
4077,bite3,4077,
4078,black8,4078,
4079,blood3,4079,
4080,bone6,4080,
4081,breast2,4081,
4082,burn1,4082,
4083,cloud7,4083,
4084,cold15,4084,
4085,come1,4085,
4086,dig17,4086,
4087,die1,4087,
4088,dog1,4088,
4089,drink1,4089,
4090,dry4,4090,
4091,ear1,4091,
4092,eat1,4092,
4093,egg7,4093,
4094,egg8,4094,
4095,egg6,4095,
4096,elephant3,4096,
4097,eye1,4097,
4098,fall1,4098,
4099,fat3,4099,
4100,fat2,4100,
4101,feather9,4101,
4102,finger1,4102,
4103,fire3,4103,
4104,fire4,4104,
4105,fish1,4105,
4106,fish5,4106,
4107,fly1,4107,
4108,full1,4108,
4109,give2,4109,
4110,give5,4110,
4111,give1,4111,
4112,go to2,4112,
4113,hair6,4113,
4114,head1,4114,
4115,hear1,4115,
4116,heart3,4116,
4117,horn10,4117,
4118,horn10,4118,
4119,house7,4119,
4120,kill1,4120,
4121,kill1,4121,
4122,knee2,4122,
4123,know6,4123,
4124,know7,4124,
4125,laugh3,4125,
4126,leaf9,4126,
4127,leg10,4127,
4128,liver5,4128,
4129,long1,4129,
4130,louse1,4130,
4131,man1,4131,
4133,meat3,4133,
4134,milk7,4134,
4135,milk8,4135,
4136,moon4,4136,
4137,moon5,4137,
4138,mountain6,4138,
4139,mouth4,4139,
4140,name3,4140,
4141,nail4,4141,
4142,nail1,4142,
4143,neck1,4143,
4144,neck6,4144,
4145,new1,4145,
4146,night1,4146,
4147,night3,4147,
4148,nose1,4148,
4149,one1,4149,
4150,one1,4150,
4151,path1,4151,
4152,person1,4152,
4153,rain4,4153,
4154,rain (v)4,4154,
4155,river5,4155,
4156,river1,4156,
4157,root9,4157,
4158,root10,4158,
4159,root4,4159,
4160,sand1,4160,
4161,see1,4161,
4162,seed1,4162,
4163,short4,4163,
4164,short5,4164,
4165,short6,4165,
4166,"sick, be8",4166,
4167,sit7,4167,
4168,skin3,4168,
4169,sleep (v)1,4169,
4170,small2,4170,
4171,smoke3,4171,
4172,smoke1,4172,
4173,snake1,4173,
4174,speak12,4174,
4175,speak13,4175,
4176,speak14,4176,
4177,speak36,4177,
4178,stand3,4178,
4179,steal1,4179,
4180,stone7,4180,
4181,stone1,4181,
4182,sun4,4182,
4183,tail1,4183,
4184,tail6,4184,
4185,thirst5,4185,
4186,thirst6,4186,
4187,tongue1,4187,
4188,tongue2,4188,
4189,tooth2,4189,
4190,tree4,4190,
4191,two3,4191,
4192,walk1,4192,
4193,water3,4193,
4194,what1,4194,
4195,what2,4195,
4196,white6,4196,
4197,who2,4197,
4198,wind6,4198,
4199,woman2,4199,
4200,all1,4200,
4201,arm1,4201,
4202,ashes6,4202,
4205,big1,4205,
4206,bird2,4206,
4207,bite2,4207,
4208,black9,4208,
